136,29/09/2025,zeichenblock-durer-hase-a4,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
136,29/09/2025,zeichenblock-durer-hase-a4,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
137,29/09/2025,zeichenblock-durer-hase-a4,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
137,29/09/2025,zeichenblock-durer-hase-a4,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
140,29/09/2025,notizbuch-mit-spruch,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
140,29/09/2025,notizbuch-mit-spruch,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
141,29/09/2025,notizbuch-mit-spruch,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
141,29/09/2025,notizbuch-mit-spruch,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
142,29/09/2025,notizbuch-mit-spruch,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
142,29/09/2025,notizbuch-mit-spruch,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
143,29/09/2025,notizbuch-mit-spruch,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
143,29/09/2025,notizbuch-mit-spruch,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
144,29/09/2025,notizbuch-mit-spruch,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
144,29/09/2025,notizbuch-mit-spruch,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
145,29/09/2025,notizbuch-mit-spruch,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
145,29/09/2025,notizbuch-mit-spruch,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
146,29/09/2025,notizbuch-mit-spruch,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
146,29/09/2025,notizbuch-mit-spruch,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
147,29/09/2025,notizbuch-mit-spruch,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
147,29/09/2025,notizbuch-mit-spruch,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
153,29/09/2025,staedtler-doppelspitzer,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
153,29/09/2025,staedtler-doppelspitzer,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
154,29/09/2025,staedtler-doppelspitzer,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
154,29/09/2025,staedtler-doppelspitzer,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
155,29/09/2025,staedtler-doppelspitzer,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
155,29/09/2025,staedtler-doppelspitzer,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
157,29/09/2025,marvel-spider-man-radierstifte-set,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
157,29/09/2025,marvel-spider-man-radierstifte-set,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
158,29/09/2025,marvel-spider-man-radierstifte-set,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
158,29/09/2025,marvel-spider-man-radierstifte-set,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
160,29/09/2025,marvel-superhelden-gellstift,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
160,29/09/2025,marvel-superhelden-gellstift,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
161,29/09/2025,marvel-superhelden-gellstift,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
161,29/09/2025,marvel-superhelden-gellstift,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
162,29/09/2025,marvel-superhelden-gellstift,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
162,29/09/2025,marvel-superhelden-gellstift,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
163,29/09/2025,marvel-superhelden-gellstift,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
163,29/09/2025,marvel-superhelden-gellstift,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
164,29/09/2025,marvel-superhelden-gellstift,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
164,29/09/2025,marvel-superhelden-gellstift,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
167,29/09/2025,giraffen-gelstift,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
167,29/09/2025,giraffen-gelstift,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
168,29/09/2025,giraffen-gelstift,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
168,29/09/2025,giraffen-gelstift,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
169,29/09/2025,giraffen-gelstift,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
169,29/09/2025,giraffen-gelstift,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
170,29/09/2025,giraffen-gelstift,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
170,29/09/2025,giraffen-gelstift,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
171,29/09/2025,giraffen-gelstift,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
171,29/09/2025,giraffen-gelstift,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
172,29/09/2025,giraffen-gelstift,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
172,29/09/2025,giraffen-gelstift,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
173,29/09/2025,giraffen-gelstift,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
173,29/09/2025,giraffen-gelstift,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
175,29/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
175,29/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
176,29/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
176,29/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
177,29/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
177,29/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
178,29/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
178,29/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
179,29/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
179,29/09/2025,cartoon-tier-federpenal,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
181,29/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
181,29/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
182,29/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
182,29/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
183,29/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
183,29/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
184,29/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
184,29/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
185,29/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
185,29/09/2025,tipp-ex-micro-tape,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
187,29/09/2025,geo-dreieck-aristo-25-cm-griff,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
187,29/09/2025,geo-dreieck-aristo-25-cm-griff,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
190,29/09/2025,lineal-donau-flexi-30-cm,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
190,29/09/2025,lineal-donau-flexi-30-cm,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
191,29/09/2025,lineal-donau-flexi-30-cm,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
191,29/09/2025,lineal-donau-flexi-30-cm,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
192,29/09/2025,lineal-donau-flexi-30-cm,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
192,29/09/2025,lineal-donau-flexi-30-cm,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
193,29/09/2025,lineal-donau-flexi-30-cm,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
193,29/09/2025,lineal-donau-flexi-30-cm,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
194,29/09/2025,lineal-donau-flexi-30-cm,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
194,29/09/2025,lineal-donau-flexi-30-cm,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
195,29/09/2025,lineal-donau-flexi-30-cm,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
195,29/09/2025,lineal-donau-flexi-30-cm,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
197,29/09/2025,pinselbecher,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
197,29/09/2025,pinselbecher,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
198,29/09/2025,pinselbecher,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
198,29/09/2025,pinselbecher,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
199,29/09/2025,pinselbecher,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
199,29/09/2025,pinselbecher,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
200,29/09/2025,pinselbecher,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
200,29/09/2025,pinselbecher,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
204,29/09/2025,super-pirat-fein,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
204,29/09/2025,super-pirat-fein,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
206,29/09/2025,pelikan-tintenpatrone-10er-pa-blau,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
206,29/09/2025,pelikan-tintenpatrone-10er-pa-blau,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
209,29/09/2025,lyra-rembrandt-aquarell-farbstifte-im-kasten,Lyra Rembrandt Aquarell-Farbstifte im Kasten,Google Shopping / Google Product Category,,Arts & Entertainment > Hobbies & Creative Arts > Arts & Crafts > Art & Crafting Materials > Drawing & Painting Supplies > Art Pencils,Mapped via google_taxonomy_map,info,4
210,29/09/2025,lyra-rembrandt-aquarell-farbstifte-im-kasten,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
210,29/09/2025,lyra-rembrandt-aquarell-farbstifte-im-kasten,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
212,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
212,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
213,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
213,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
214,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
214,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
215,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
215,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
216,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
216,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
217,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
217,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
218,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
218,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
219,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
219,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
220,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
220,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
221,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
221,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
222,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
222,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
223,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
223,29/09/2025,edu-3-jumbo-buntstifte,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
226,29/09/2025,faber-bleistift-2001,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
226,29/09/2025,faber-bleistift-2001,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
227,29/09/2025,faber-bleistift-2001,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
227,29/09/2025,faber-bleistift-2001,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
228,29/09/2025,faber-bleistift-2001,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
228,29/09/2025,faber-bleistift-2001,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
236,29/09/2025,tixo-trager-abroller,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
236,29/09/2025,tixo-trager-abroller,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
237,29/09/2025,tixo-trager-abroller,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
237,29/09/2025,tixo-trager-abroller,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
238,29/09/2025,tixo-trager-abroller,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
238,29/09/2025,tixo-trager-abroller,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
239,29/09/2025,tixo-trager-abroller,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
239,29/09/2025,tixo-trager-abroller,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
240,29/09/2025,tixo-trager-abroller,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
240,29/09/2025,tixo-trager-abroller,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
241,29/09/2025,tixo-trager-abroller,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
241,29/09/2025,tixo-trager-abroller,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
243,29/09/2025,spitzer-radierer-2in1,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
243,29/09/2025,spitzer-radierer-2in1,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
244,29/09/2025,spitzer-radierer-2in1,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
244,29/09/2025,spitzer-radierer-2in1,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
245,29/09/2025,spitzer-radierer-2in1,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
245,29/09/2025,spitzer-radierer-2in1,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
247,29/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
247,29/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
248,29/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
248,29/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
249,29/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
249,29/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
250,29/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
250,29/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
251,29/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
251,29/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
252,29/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
252,29/09/2025,spritzen-textmarker,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
254,29/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
254,29/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
255,29/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
255,29/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
256,29/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
256,29/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
257,29/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
257,29/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
258,29/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
258,29/09/2025,permanent-marker-uni-posca-3,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
260,29/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
260,29/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
261,29/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
261,29/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
262,29/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
262,29/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
263,29/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
263,29/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
264,29/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
264,29/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
265,29/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
265,29/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
266,29/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
266,29/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
267,29/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
267,29/09/2025,cartoon-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
270,29/09/2025,spritzen-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
270,29/09/2025,spritzen-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
271,29/09/2025,spritzen-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
271,29/09/2025,spritzen-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
272,29/09/2025,spritzen-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
272,29/09/2025,spritzen-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
273,29/09/2025,spritzen-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
273,29/09/2025,spritzen-kugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
275,29/09/2025,6er-set-musterschere,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
275,29/09/2025,6er-set-musterschere,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
276,29/09/2025,6er-set-musterschere,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
276,29/09/2025,6er-set-musterschere,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
277,29/09/2025,6er-set-musterschere,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
277,29/09/2025,6er-set-musterschere,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
278,29/09/2025,6er-set-musterschere,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
278,29/09/2025,6er-set-musterschere,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
280,29/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
280,29/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
281,29/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
281,29/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
282,29/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
282,29/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
283,29/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
283,29/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
284,29/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
284,29/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
285,29/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: ),warn,4
285,29/09/2025,radierbarer-gel-rollkugelschreiber,,Google Shopping / Google Product Category,,,Missing google category for product category: ,warn,4
