rowNumber,timestamp,handle,productTitle,field,original,updated,reason,severity,phase
120,03/10/2025,chipboard-waves-5693,"Chipboard - Waves, small",Body (HTML),"<p>Zierliche Figuren aus Presspapier</p>
<ul>
<li>12 Stück pro Packung, Größe: 7cm</li>
<li>Ideal zum Dekorieren oder für Scrapbook - Arbeiten </li>
<li>Einfach zu bemalen. Nässe vermeiden!</li>
</ul>
<!-- TABS -->
<h5>PRODUKTBESCHREIBUNG</h5>
<p>Die Chipboards sind unsere zierlichen aber stabilen Figuren aus gepresstem Papier. Mit Holzfarben, Filzstiften und allen Acrylfarben aus unserem Sortiment können Sie diesen dünnen Formen ein besonderes Aussehen verleihen, aber naturbelassen sind sie auch sehr schön. Nutzen Sie Ihre Kreativität, denn mit den Chipboards können Sie Karten, Bilder, Leinwände und andere Gegenstände dekorieren, aber auch für Scrapbook-Arbeiten sind diese eleganten Formen unerlässlich. Wir lieben diese kleinen Details und können Sie Ihnen wärmstens für verschiedenste Bastelarbeiten empfehlen. Schlagen Sie zu und genießen Sie die neue Dekovielfalt.</p>
<!-- /TABS -->","<p><link rel=""canonical"" href=""https://bastelschachtel.at/products/chipboard-waves-5693""></p><p><meta name=""description"" content=""chipboard, scrapbook, holzfiguren""></p><p><meta property=""og:type"" content=""product""></p><p><meta property=""og:title"" content=""Chipboard - Waves""></p><p><meta property=""og:description"" content=""chipboard, scrapbook, holzfiguren""></p><p><meta property=""og:url"" content=""https://bastelschachtel.at/products/chipboard-waves-5693""></p><p><meta property=""og:image"" content=""https://cdn.shopify.com/s/files/1/0422/5397/5709/products/chipboard-waves-small-bastelschachtel-47828.jpg?v=1753718797""></p><p><meta property=""og:image:alt"" content=""Chipboard - Waves – Produktbild""></p><p><meta property=""og:image:width"" content=""1200""></p><p><meta property=""og:image:height"" content=""1200""></p><p><meta name=""twitter:card"" content=""summary_large_image""></p><p><meta name=""twitter:title"" content=""Chipboard - Waves""></p><p><meta name=""twitter:description"" content=""chipboard, scrapbook, holzfiguren""></p><p><meta name=""twitter:image"" content=""https://cdn.shopify.com/s/files/1/0422/5397/5709/products/chipboard-waves-small-bastelschachtel-47828.jpg?v=1753718797""></p><p>Zierliche Figuren aus Presspapier</p>
<ul>
<li>12 Stück pro Packung, Größe: 7cm</li>
<li>Ideal zum Dekorieren oder für Scrapbook - Arbeiten </li>
<li>Einfach zu bemalen. Nässe vermeiden!</li>
</ul>

<h5>PRODUKTBESCHREIBUNG</h5>
<p>Die Chipboards sind unsere zierlichen aber stabilen Figuren aus gepresstem Papier. Mit Holzfarben, Filzstiften und allen Acrylfarben aus unserem Sortiment können Sie diesen dünnen Formen ein besonderes Aussehen verleihen, aber naturbelassen sind sie auch sehr schön. Nutzen Sie Ihre Kreativität, denn mit den Chipboards können Sie Karten, Bilder, Leinwände und andere Gegenstände dekorieren, aber auch für Scrapbook-Arbeiten sind diese eleganten Formen unerlässlich. Wir lieben diese kleinen Details und können Sie Ihnen wärmstens für verschiedenste Bastelarbeiten empfehlen. Schlagen Sie zu und genießen Sie die neue Dekovielfalt.</p>",Body preserved - high quality existing content.,info,3b
120,03/10/2025,chipboard-waves-5693,"Chipboard - Waves, small",SEO Title (suggested),Chipboard - Waves,"Chipboard - Waves, small",Preview only (Validate Mode),info,3c
120,03/10/2025,chipboard-waves-5693,"Chipboard - Waves, small",SEO Description (suggested),"chipboard, scrapbook, holzfiguren","Entdecken Sie unsere vielfältige Produktpalette für all Ihre kreativen Bedürfnisse. Entdecken Sie das Produkt 'Chipboard - Waves,",Preview only (Validate Mode),info,3c
120,03/10/2025,chipboard-waves-5693,"Chipboard - Waves, small",Variant SKU,,BA-CHIP-MULJ,Generated per SOP,info,3d
120,03/10/2025,chipboard-waves-5693,"Chipboard - Waves, small",Tags,chipboard,chipboard,Tag 'chipboard' does not align with product category 'allgemein',warn,3e
120,03/10/2025,chipboard-waves-5693,"Chipboard - Waves, small",Tags,cuts,cuts,Tag 'cuts' does not align with product category 'allgemein',warn,3e
120,03/10/2025,chipboard-waves-5693,"Chipboard - Waves, small",Tags,,waves,Tag inferred from product title: 'waves',info,3e
120,03/10/2025,chipboard-waves-5693,"Chipboard - Waves, small",Tags,,small,Tag inferred from product title: 'small',info,3e
120,03/10/2025,chipboard-waves-5693,"Chipboard - Waves, small",Tags,"chipboard,cuts","chipboard,cuts,waves,small",Tags generated to meet minimum count,info,3e
120,03/10/2025,chipboard-waves-5693,"Chipboard - Waves, small",Tags,"chipboard,cuts,waves,small","chipboard,cuts,waves,small",Tag count (4) is outside the recommended range of 5-10,warn,3e
120,03/10/2025,chipboard-waves-5693,"Chipboard - Waves, small",Tags,"Chipboard, Cuts","chipboard,cuts,waves,small","Tags normalized, duplicates/banned terms removed, and validated",info,3e
120,03/10/2025,chipboard-waves-5693,"Chipboard - Waves, small",Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: Allgemein),warn,4
120,03/10/2025,chipboard-waves-5693,"Chipboard - Waves, small",Google Shopping / Condition,,new,Condition set to new,info,4
120,03/10/2025,chipboard-waves-5693,"Chipboard - Waves, small",SEO Description,,,SEO desc length 33,warn,4
120,03/10/2025,chipboard-waves-5693,"Chipboard - Waves, small",Google Shopping / Google Product Category,,,Missing google category for product category: Allgemein,warn,4
121,03/10/2025,chipboard-waves-5693,,Product Category,,Allgemein,Default category assigned,info,2
121,03/10/2025,chipboard-waves-5693,,Body (HTML),,"<p><link rel=""canonical"" href=""https://bastelschachtel.at/products/chipboard-waves-5693""></p><p><meta name=""description"" content=""Kategorie: Allgemein. Jetzt bei Bastelschachtel entdecken.""></p><p><meta property=""og:type"" content=""product""></p><p><meta property=""og:title"" content=""Allgemein von ""></p><p><meta property=""og:description"" content=""Kategorie: Allgemein. Jetzt bei Bastelschachtel entdecken.""></p><p><meta property=""og:url"" content=""https://bastelschachtel.at/products/chipboard-waves-5693""></p><p><meta property=""og:image"" content=""https://cdn.shopify.com/s/files/1/0422/5397/5709/products/chipboard-waves-small-bastelschachtel-36958.jpg?v=1753718797""></p><p><meta property=""og:image:alt"" content=""Allgemein von  – Produktbild""></p><p><meta property=""og:image:width"" content=""1200""></p><p><meta property=""og:image:height"" content=""1200""></p><p><meta name=""twitter:card"" content=""summary_large_image""></p><p><meta name=""twitter:title"" content=""Allgemein von ""></p><p><meta name=""twitter:description"" content=""Kategorie: Allgemein. Jetzt bei Bastelschachtel entdecken.""></p><p><meta name=""twitter:image"" content=""https://cdn.shopify.com/s/files/1/0422/5397/5709/products/chipboard-waves-small-bastelschachtel-36958.jpg?v=1753718797""></p><p>Entdecken Sie unsere Allgemein für kreative Projekte.</p>",Body regenerated - low quality existing content.,info,3b
121,03/10/2025,chipboard-waves-5693,,Variant SKU,,BA-PRD-3STQ,Generated per SOP,info,3d
121,03/10/2025,chipboard-waves-5693,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
121,03/10/2025,chipboard-waves-5693,,Variant Taxable,,TRUE,Taxable default,info,3d
121,03/10/2025,chipboard-waves-5693,,Tags,,,Tag count (0) is outside the recommended range of 5-10,warn,3e
121,03/10/2025,chipboard-waves-5693,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: Allgemein),warn,4
121,03/10/2025,chipboard-waves-5693,,Google Shopping / Condition,,new,Condition set to new,info,4
121,03/10/2025,chipboard-waves-5693,,SEO Description,,,SEO desc length 0,warn,4
121,03/10/2025,chipboard-waves-5693,,Google Shopping / Google Product Category,,,Missing google category for product category: Allgemein,warn,4
122,03/10/2025,chipboard-waves-5693,,Product Category,,Allgemein,Default category assigned,info,2
122,03/10/2025,chipboard-waves-5693,,Body (HTML),,"<p><link rel=""canonical"" href=""https://bastelschachtel.at/products/chipboard-waves-5693""></p><p><meta name=""description"" content=""Kategorie: Allgemein. Jetzt bei Bastelschachtel entdecken.""></p><p><meta property=""og:type"" content=""product""></p><p><meta property=""og:title"" content=""Allgemein von ""></p><p><meta property=""og:description"" content=""Kategorie: Allgemein. Jetzt bei Bastelschachtel entdecken.""></p><p><meta property=""og:url"" content=""https://bastelschachtel.at/products/chipboard-waves-5693""></p><p><meta property=""og:image"" content=""https://cdn.shopify.com/s/files/1/0422/5397/5709/products/chipboard-waves-small-bastelschachtel-24540.jpg?v=1753718797""></p><p><meta property=""og:image:alt"" content=""Allgemein von  – Produktbild""></p><p><meta property=""og:image:width"" content=""1200""></p><p><meta property=""og:image:height"" content=""1200""></p><p><meta name=""twitter:card"" content=""summary_large_image""></p><p><meta name=""twitter:title"" content=""Allgemein von ""></p><p><meta name=""twitter:description"" content=""Kategorie: Allgemein. Jetzt bei Bastelschachtel entdecken.""></p><p><meta name=""twitter:image"" content=""https://cdn.shopify.com/s/files/1/0422/5397/5709/products/chipboard-waves-small-bastelschachtel-24540.jpg?v=1753718797""></p><p>Entdecken Sie unsere Allgemein für kreative Projekte.</p>",Body regenerated - low quality existing content.,info,3b
122,03/10/2025,chipboard-waves-5693,,Variant SKU,,BA-PRD-MUSH,Generated per SOP,info,3d
122,03/10/2025,chipboard-waves-5693,,Variant Requires Shipping,,TRUE,Physical product default,info,3d
122,03/10/2025,chipboard-waves-5693,,Variant Taxable,,TRUE,Taxable default,info,3d
122,03/10/2025,chipboard-waves-5693,,Tags,,,Tag count (0) is outside the recommended range of 5-10,warn,3e
122,03/10/2025,chipboard-waves-5693,,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: Allgemein),warn,4
122,03/10/2025,chipboard-waves-5693,,Google Shopping / Condition,,new,Condition set to new,info,4
122,03/10/2025,chipboard-waves-5693,,SEO Description,,,SEO desc length 0,warn,4
122,03/10/2025,chipboard-waves-5693,,Google Shopping / Google Product Category,,,Missing google category for product category: Allgemein,warn,4
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,Vendor,Bastelschachtel,Bastelschachtel,"Vendor ""Bastelschachtel"" not mentioned in title or description.",warn,2
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,Vendor,Bastelschachtel,,"Vendor set to Bastelschachtel, but product does not seem to be handmade. Please verify.",warn,2
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,Product Category,,Allgemein,Default category assigned,info,2
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,Body (HTML),"<p>Zierliche Figuren aus Presspapier</p>
<ul>
<li>5 Stück pro Packung, Größe: 4-9cm</li>
<li>Ideal zum Dekorieren oder für Scrapbook - Arbeiten </li>
<li>Einfach zu bemalen. Nässe vermeiden!</li>
</ul>
<!-- TABS -->
<h5>PRODUKTBESCHREIBUNG</h5>
<p>Die Chipboards sind unsere zierlichen aber stabilen Figuren aus gepresstem Papier. Mit Holzfarben, Filzstiften und allen Acrylfarben aus unserem Sortiment können Sie diesen dünnen Formen ein besonderes Aussehen verleihen, aber naturbelassen sind sie auch sehr schön. Nutzen Sie Ihre Kreativität, denn mit den Chipboards können Sie Karten, Bilder, Leinwände und andere Gegenstände dekorieren, aber auch für Scrapbook-Arbeiten sind diese eleganten Formen unerlässlich. Wir lieben diese kleinen Details und können Sie Ihnen wärmstens für verschiedenste Bastelarbeiten empfehlen. Schlagen Sie zu und genießen Sie die neue Dekovielfalt.</p>
<p> </p>
<!-- /TABS -->","<p><link rel=""canonical"" href=""https://bastelschachtel.at/products/chipboard-just-married-5943""></p><p><meta name=""description"" content=""chipboard, scrapbook, holzfiguren""></p><p><meta property=""og:type"" content=""product""></p><p><meta property=""og:title"" content=""Chipboard - My charmed wedding""></p><p><meta property=""og:description"" content=""chipboard, scrapbook, holzfiguren""></p><p><meta property=""og:url"" content=""https://bastelschachtel.at/products/chipboard-just-married-5943""></p><p><meta property=""og:image"" content=""https://cdn.shopify.com/s/files/1/0422/5397/5709/products/chipboard-my-charmed-wedding-bastelschachtel-84292.jpg?v=1753719389""></p><p><meta property=""og:image:alt"" content=""Chipboard - My charmed wedding – Produktbild""></p><p><meta property=""og:image:width"" content=""1200""></p><p><meta property=""og:image:height"" content=""1200""></p><p><meta name=""twitter:card"" content=""summary_large_image""></p><p><meta name=""twitter:title"" content=""Chipboard - My charmed wedding""></p><p><meta name=""twitter:description"" content=""chipboard, scrapbook, holzfiguren""></p><p><meta name=""twitter:image"" content=""https://cdn.shopify.com/s/files/1/0422/5397/5709/products/chipboard-my-charmed-wedding-bastelschachtel-84292.jpg?v=1753719389""></p><p>Zierliche Figuren aus Presspapier</p>
<ul>
<li>5 Stück pro Packung, Größe: 4-9cm</li>
<li>Ideal zum Dekorieren oder für Scrapbook - Arbeiten </li>
<li>Einfach zu bemalen. Nässe vermeiden!</li>
</ul>

<h5>PRODUKTBESCHREIBUNG</h5>
<p>Die Chipboards sind unsere zierlichen aber stabilen Figuren aus gepresstem Papier. Mit Holzfarben, Filzstiften und allen Acrylfarben aus unserem Sortiment können Sie diesen dünnen Formen ein besonderes Aussehen verleihen, aber naturbelassen sind sie auch sehr schön. Nutzen Sie Ihre Kreativität, denn mit den Chipboards können Sie Karten, Bilder, Leinwände und andere Gegenstände dekorieren, aber auch für Scrapbook-Arbeiten sind diese eleganten Formen unerlässlich. Wir lieben diese kleinen Details und können Sie Ihnen wärmstens für verschiedenste Bastelarbeiten empfehlen. Schlagen Sie zu und genießen Sie die neue Dekovielfalt.</p>",Body preserved - high quality existing content.,info,3b
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,SEO Title (suggested),,Chipboard - My charmed wedding,Preview only (Validate Mode),info,3c
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,SEO Description (suggested),"chipboard, scrapbook, holzfiguren",Entdecken Sie unsere vielfältige Produktpalette für all Ihre kreativen Bedürfnisse. Entdecken Sie das Produkt 'Chipboard - My charmed,Preview only (Validate Mode),info,3c
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,Variant SKU,,BA-CHIP-GELP,Generated per SOP,info,3d
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,Tags,chipboard,chipboard,Tag 'chipboard' does not align with product category 'allgemein',warn,3e
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,Tags,cuts,cuts,Tag 'cuts' does not align with product category 'allgemein',warn,3e
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,Tags,hochzeitsalbum,hochzeitsalbum,Tag 'hochzeitsalbum' does not align with product category 'allgemein',warn,3e
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,Tags,hochzeitsdeko,hochzeitsdeko,Tag 'hochzeitsdeko' does not align with product category 'allgemein',warn,3e
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,Tags,,charmed,Tag inferred from product title: 'charmed',info,3e
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,Tags,,wedding,Tag inferred from product title: 'wedding',info,3e
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,Tags,"chipboard,cuts,hochzeitsalbum,hochzeitsdeko","chipboard,cuts,hochzeitsalbum,hochzeitsdeko,charmed,wedding",Tags generated to meet minimum count,info,3e
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,Tags,"Chipboard, Cuts, Hochzeitsalbum, Hochzeitsdeko","chipboard,cuts,hochzeitsalbum,hochzeitsdeko,charmed,wedding","Tags normalized, duplicates/banned terms removed, and validated",info,3e
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,Google Shopping / Google Product Category,,,Missing google category (no map entry for Product Category: Allgemein),warn,4
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,Google Shopping / Condition,,new,Condition set to new,info,4
123,03/10/2025,chipboard-just-married-5943,Chipboard - My charmed wedding,SEO Description,,,SEO desc length 33,warn,4
